Generation,BestFitness,AvgFitness,Diversity
249,0.8814936177892239,0.8812293267537663,0.3593939393939394
250,0.8814936177892239,0.8812306116059301,0.2797979797979798
251,0.8814936177892239,0.8811335508565459,0.2991919191919192
252,0.8814936177892239,0.8809483479150626,0.47898989898989897
253,0.8814936177892239,0.8812787435699526,0.26
254,0.8814936177892239,0.8808174569961338,0.4775757575757576
255,0.8814936177892239,0.8812297374280899,0.3
256,0.8814936177892239,0.8811603763146413,0.2997979797979798
257,0.8814936177892239,0.8811119956069388,0.3395959595959596
258,0.8814936177892239,0.88101589424826,0.3983838383838384
259,0.8814936177892239,0.8811289687209287,0.397979797979798
260,0.8814936177892239,0.881150402048128,0.3193939393939394
261,0.8814936177892239,0.8809513265889312,0.4583838383838384
262,0.8814936177892239,0.8812436310836234,0.318989898989899
263,0.8814936177892239,0.8811906467362163,0.4381818181818182
264,0.8814936177892239,0.8809858035578939,0.2993939393939394
265,0.8814936177892239,0.8808578252107374,0.35777777777777775
266,0.8814936177892239,0.8810832595642785,0.378989898989899
267,0.8814936177892239,0.8812445996770663,0.3393939393939394
268,0.8814936177892239,0.8811234124609078,0.3791919191919192
269,0.8814936177892239,0.8812181520648202,0.2995959595959596
270,0.8814936177892239,0.8812970797718055,0.1591919191919192
271,0.8814936177892239,0.8811591964017673,0.3193939393939394
272,0.8814936177892239,0.8810349048197023,0.3393939393939394
273,0.8814936177892239,0.8813614152683346,0.1995959595959596
274,0.8814936177892239,0.8809000936434407,0.47919191919191917
275,0.8814936177892239,0.8811798140061268,0.2993939393939394
276,0.8814936177892239,0.8811990071728991,0.28
277,0.8814936177892239,0.8810209602230598,0.3185858585858586
278,0.8814936177892239,0.8811627587775337,0.3397979797979798
279,0.8814936177892239,0.88099745879477,0.457979797979798
280,0.8814936177892239,0.8813595886877005,0.23959595959595958
281,0.8814936177892239,0.8809331306844013,0.4387878787878788
282,0.8814936177892239,0.8810646579076417,0.4385858585858586
283,0.8814936177892239,0.8809268569333804,0.3785858585858586
284,0.8814936177892239,0.8811281856593896,0.3591919191919192
285,0.8814936177892239,0.8813605745955049,0.1997979797979798
286,0.8814936177892239,0.881032215255856,0.2791919191919192
287,0.8814936177892239,0.8811296836952858,0.2795959595959596
288,0.8814936177892239,0.8811453664051082,0.2397979797979798
289,0.8814936177892239,0.8812459993704619,0.3791919191919192
290,0.8814936177892239,0.8809808899310839,0.417979797979798
291,0.8814936177892239,0.8814261832693637,0.1
292,0.8814936177892239,0.8811615675830727,0.2597979797979798
293,0.8814936177892239,0.880994412458544,0.338989898989899
294,0.8814936177892239,0.8810964962036727,0.3791919191919192
295,0.8814936177892239,0.8813119646153761,0.3191919191919192
296,0.8814936177892239,0.8812135413546255,0.2795959595959596
297,0.8814936177892239,0.8812568640395975,0.1597979797979798
298,0.8814936177892239,0.8810445224288526,0.2591919191919192
299,0.8814936177892239,0.881291324297138,0.2597979797979798
300,0.8814936177892239,0.8812548973067496,0.318989898989899
301,0.8814936177892239,0.8808238948401572,0.477979797979798
302,0.8814936177892239,0.8811114917198453,0.2991919191919192
303,0.8814936177892239,0.8812419117238864,0.2397979797979798
304,0.8814936177892239,0.881144976359892,0.23939393939393938
305,0.8814936177892239,0.8810983561889688,0.3595959595959596
